"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CYLD",1.47426798138749e-59,0.725919503244753,0.282,0.132,4.64792466492034e-55
"TIMP3",1.79280546448123e-59,-0.903218992944955,0.015,0.219,5.65217778786998e-55
"RNF141",2.40694953373929e-59,0.740075689755819,0.316,0.162,7.58838979501987e-55
"ID3",2.45647646369052e-59,-2.27232031012256,0.119,0.343,7.74453334707711e-55
"LSM7",2.83492460311709e-59,-0.569960571322168,0.286,0.571,8.93766679624724e-55
"RPN2",3.46209848104499e-59,-0.528233175223173,0.192,0.462,1.09149578811906e-54
"CCN1",3.46730259139445e-59,-1.03721072052562,0.027,0.234,1.09313648798893e-54
"SMC4",4.3138899728606e-59,-0.671815830252478,0.064,0.293,1.36004009174376e-54
"RSL1D1",4.82362109393102e-59,-0.489313216994995,0.215,0.494,1.52074302228363e-54
"MT-ND5",6.69611244499253e-59,-0.739246287349816,0.792,0.911,2.1110833705328e-54
"JUND",7.22201209262297e-59,0.867817620788971,0.535,0.398,2.27688375244124e-54
"WSB1",1.40875183179581e-58,0.704823818271106,0.706,0.622,4.44137190010266e-54
"FAM131B",1.61838496523288e-58,0.511675588625097,0.179,0.063,5.10228227988969e-54
"SGIP1",1.99354608993123e-58,0.479331621876671,0.15,0.047,6.2850527577262e-54
"GGH",2.38033914306543e-58,-0.572810084467179,0.044,0.26,7.50449521634237e-54
"ARPP19",2.54026878132842e-58,0.782120731994148,0.611,0.5,8.0087053868941e-54
"TPT1",2.90690866868467e-58,-0.735570675621945,0.917,0.955,9.16461095976216e-54
"PKP4",3.17586874411737e-58,0.578293126569959,0.21,0.083,1.00125613895788e-53
"PIM3",3.95946559167273e-58,0.791636228979088,0.236,0.101,1.24830071708666e-53
"ATP1B2",9.39284565826012e-58,-0.738974005038101,0.047,0.261,2.96128245067967e-53
"PRDX4",1.00170281194718e-57,-0.572687715061545,0.267,0.544,3.15806845522588e-53
"MAPK8IP3",1.39639149061315e-57,0.565396517666472,0.163,0.056,4.40240345245608e-53
"RNASET2",1.41944310587197e-57,-1.24537815713193,0.047,0.26,4.47507827988255e-53
"TPM1",1.82975533274399e-57,-0.683539257610273,0.085,0.312,5.76866963754197e-53
"SERINC3",2.53534240600869e-57,0.834613048039709,0.419,0.267,7.9931740034236e-53
"C9orf16",2.64329093002703e-57,-0.552571823321574,0.209,0.483,8.33350331509621e-53
"MTDH",2.71272541199793e-57,0.629651170812203,0.715,0.661,8.55240940640589e-53
"GOLM1",2.79373500239708e-57,-0.615391171406128,0.081,0.303,8.80780834205727e-53
"CD99L2",3.009995748375e-57,0.592670794198854,0.192,0.073,9.48961359590185e-53
"TMEM100",4.13159850808008e-57,-0.7152729446394,0.014,0.212,1.30256906164241e-52
"TUBB2B",5.49044561542542e-57,-0.841444729467833,0.4,0.657,1.73097278917517e-52
"PRCP",5.66601628596149e-57,-0.532126018049016,0.071,0.294,1.78632495447508e-52
"CDKN2C",6.208379658873e-57,-0.595184818405003,0.081,0.308,1.95731585505289e-52
"PTTG1",6.49357542750869e-57,-1.10331386716689,0.053,0.266,2.04722952503066e-52
"MTHFD2",6.94258532414411e-57,-0.496649852299204,0.031,0.238,2.18878887514291e-52
"TMEM158",9.28845056627688e-57,-0.898448312450803,0.031,0.232,2.92836981003011e-52
"RAP1A",1.0465403923839e-56,0.866821935678219,0.517,0.382,3.29942789506871e-52
"DDR1",1.10677518562879e-56,0.878520661577,0.472,0.323,3.48933012773188e-52
"OS9",2.28017900443499e-56,-0.656613185670358,0.145,0.4,7.18872034728218e-52
"RFX4",2.45350171050616e-56,-0.702004769145991,0.019,0.215,7.73515484271276e-52
"CRYBG3",2.46581279836091e-56,0.625534646827899,0.196,0.075,7.77396800939245e-52
"GSTM3",2.61923116678552e-56,-0.577985565256759,0.084,0.309,8.25765009952471e-52
"IER3IP1",3.31290612136056e-56,-0.472880289563288,0.171,0.433,1.04445991288134e-51
"PREPL",3.64601730231982e-56,0.884657376626423,0.4,0.247,1.14947987490237e-51
"SLC6A6",5.00222630939202e-56,0.666616980288586,0.184,0.069,1.57705188856202e-51
"ARHGAP1",5.20125366172581e-56,0.732540533974304,0.251,0.115,1.6397992419323e-51
"THG1L",6.93936144556822e-56,-1.16733254840574,0.035,0.236,2.18777248294429e-51
"RUFY3",7.06618269090867e-56,0.780426468726116,0.496,0.346,2.22775541696278e-51
"C1orf21",7.79039003384291e-56,-0.529221125146843,0.033,0.237,2.45607626596965e-51
"TFPI",8.92188094121478e-56,-0.604766212850435,0.01,0.201,2.81280140433678e-51
"CIPC",1.03360250135099e-55,0.50957132005376,0.173,0.062,3.25863860600926e-51
"EFCAB14",1.07747910861828e-55,0.840961713829381,0.351,0.199,3.39696838574086e-51
"LYPLA1",1.3119536243488e-55,-0.473247442642949,0.083,0.309,4.13619619148446e-51
"SEMA6A",2.09925279374794e-55,0.7563754692587,0.358,0.2,6.61831428284912e-51
"SLC3A2",2.1438697398145e-55,-0.626687550407239,0.169,0.42,6.75897812871317e-51
"POLR2F",2.52815449045038e-55,0.775148647612683,0.668,0.617,7.97051266204291e-51
"AK4",2.96383285730234e-55,-0.591759119068192,0.054,0.264,9.34407584921708e-51
"SBDS",3.142007558577e-55,0.746272064611984,0.623,0.514,9.90580722992571e-51
"ARL4A",3.28488044814718e-55,-0.632830436743515,0.22,0.478,1.03562425888736e-50
"PDGFRA",3.94853546672256e-55,-1.00497595506457,0.043,0.247,1.24485477659362e-50
"EFEMP1",5.45940765617733e-55,-0.808512256785709,0.022,0.217,1.72118745176303e-50
"CALU",7.34781437773872e-55,-0.568682156695087,0.232,0.493,2.31654543886969e-50
"FRMD5",7.42960857924441e-55,0.375632669093712,0.12,0.034,2.34233269677838e-50
"ODC1",7.70323473004639e-55,-0.659747717524704,0.088,0.307,2.42859881334172e-50
"SNRPG",8.00354439832725e-55,-0.577424832902124,0.419,0.701,2.52327744246063e-50
"CD47",8.79116185499611e-55,0.911065547129574,0.487,0.358,2.77158959802463e-50
"OAT",9.24456501463068e-55,0.731911129269835,0.292,0.147,2.91453401216261e-50
"HMGB3",1.03521512602836e-54,-0.778554969761491,0.055,0.26,3.2637227278296e-50
"MT1M",1.46056651301704e-54,-1.19510415316785,0.064,0.275,4.60472804558882e-50
"PRRX1",1.57097809920874e-54,-0.582492636613097,0.015,0.205,4.95282265337538e-50
"SERPINH1",1.83955636667273e-54,-0.571094850699035,0.024,0.219,5.7995693572091e-50
"RPS6",1.84310224183551e-54,-0.764089677807132,0.906,0.962,5.8107484378348e-50
"COX20",1.9070529755864e-54,-0.551088024675144,0.225,0.486,6.01236591613123e-50
"RAB4B",2.22935334145413e-54,0.71146176207175,0.286,0.144,7.02848227960243e-50
"CD320",2.3461534470293e-54,-0.496937441268558,0.088,0.311,7.39671797244928e-50
"UQCRB",3.14348490691185e-54,-0.530535129478109,0.633,0.861,9.91046486602098e-50
"PACSIN3",3.51569504561153e-54,0.420955536954859,0.114,0.032,1.10839317702995e-49
"NUCKS1",3.62541923460653e-54,0.499094309514717,0.823,0.783,1.1429859220944e-49
"NREP",4.07531256008104e-54,-0.613436581793175,0.045,0.248,1.28482379081675e-49
"GNL3",4.21776756049708e-54,-0.46625060271589,0.107,0.342,1.32973557879792e-49
"GCSH",5.47955961483016e-54,0.728848255161903,0.593,0.48,1.7275407597675e-49
"CALD1",6.89394391109751e-54,-1.01545752943336,0.427,0.607,2.17345369685171e-49
"PLIN3",6.97629111485982e-54,0.886796984536537,0.448,0.304,2.19941529978186e-49
"ORAI2",7.29631361947966e-54,-0.455657089416071,0.072,0.289,2.30030879481335e-49
"AVPI1",8.46360846298787e-54,0.333436355709472,0.109,0.029,2.66832184012619e-49
"APBB2",9.66736147097481e-54,0.708185669257623,0.263,0.125,3.04782905095423e-49
"POLR2H",1.13432649404381e-53,-0.48748644709307,0.131,0.369,3.57619113777191e-49
"BCAN",1.18261378227922e-53,-0.769271640280842,0.163,0.396,3.72842647139171e-49
"TMEM246",1.23435717720888e-53,0.458689566885355,0.148,0.048,3.89155787258644e-49
"NEK6",1.58165833345519e-53,-0.532509365795743,0.029,0.222,4.98649422788417e-49
"ANAPC11",1.99050779534211e-53,-0.521424768586439,0.47,0.74,6.27547392637506e-49
"DDIT4",2.78675545931651e-53,-0.851383294554234,0.183,0.426,8.78580393658716e-49
"FIBIN",4.38888266726784e-53,-0.596561777556723,0.055,0.264,1.38368303850953e-48
"TNFRSF12A",4.51123847731344e-53,-0.753944681919916,0.055,0.26,1.42225815474261e-48
"CASTOR3",5.12070081031619e-53,0.565463588927995,0.174,0.064,1.61440334446838e-48
"ABHD6",5.72779419265528e-53,0.482977926856486,0.169,0.061,1.80580167511843e-48
"CA12",6.02309622579755e-53,-0.693903556858127,0.005,0.185,1.89890154710719e-48
"GOLIM4",7.2913065721437e-53,-0.480865062703998,0.179,0.432,2.29873022299974e-48
"BLVRA",7.75990726610787e-53,-0.474646499142812,0.072,0.284,2.44646596378583e-48
"PAFAH1B2",7.79073474054498e-53,0.795539950437317,0.398,0.251,2.45618494165162e-48
"PGRMC1",1.00407760091678e-52,0.766076177115071,0.526,0.384,3.16555545241034e-48
"FKBP1A",1.12647196076832e-52,-0.534407863764351,0.345,0.61,3.55142815071428e-48
"IGFBP7",1.53633110418254e-52,-1.63589816038296,0.038,0.232,4.8435910721563e-48
"EPAS1",1.59940510671529e-52,-0.650937734572589,0.02,0.207,5.0424444799413e-48
"VDAC1",1.86970474303089e-52,-0.499823917658513,0.34,0.614,5.8946181433535e-48
"DOK5",2.11793836087132e-52,-0.514945867561768,0.016,0.201,6.677224270319e-48
"ZYX",2.49201045629255e-52,-0.513743124031314,0.092,0.311,7.85656136555352e-48
"DUSP6",3.17584633937177e-52,-0.645910254766239,0.045,0.242,1.00124907541374e-47
"GIPC1",3.3965169972062e-52,0.791695032812844,0.343,0.198,1.0708199137092e-47
"DUSP16",4.03709514822594e-52,0.520644189563577,0.146,0.049,1.27277498738119e-47
"C1GALT1",5.97063163061334e-52,0.779729246819876,0.305,0.165,1.88236103418347e-47
"DNM2",7.0205580470789e-52,0.653836637997273,0.226,0.101,2.21337133550256e-47
"ENOSF1",1.19898411049945e-51,0.615412240245438,0.191,0.077,3.78003720517161e-47
"PAICS",1.37166673826954e-51,-0.445284575814577,0.105,0.33,4.32445372574236e-47
"PTPRD-AS1",1.41797670784348e-51,0.440470730850799,0.121,0.036,4.47045516681814e-47
"LIMA1",1.44511608470972e-51,-0.69850716631721,0.251,0.499,4.55601748026433e-47
"RND3",1.83394945564834e-51,-0.657772692677715,0.011,0.189,5.78189244882253e-47
"CD24",1.92716503674278e-51,-0.833127262002854,0.059,0.256,6.07577321133898e-47
"EIF4A1",1.96546961834934e-51,-0.551411953620243,0.612,0.816,6.19653606576997e-47
"ABRACL",2.46619739355873e-51,-0.501237524720258,0.036,0.225,7.77518052267262e-47
"VMP1",2.61157530363586e-51,-0.679019465844144,0.263,0.508,8.23351345977277e-47
"PEG3",3.82129775895586e-51,0.670325646628809,0.214,0.09,1.20474054446601e-46
"PPP2R2B",5.27417531193346e-51,0.764188607485792,0.409,0.265,1.66278925059326e-46
"SPRY1",6.54517223863675e-51,-0.636975950565801,0.022,0.206,2.06349645167501e-46
"ATP6V0B",1.02549336521837e-50,0.70559917536127,0.666,0.62,3.23307293252394e-46
"KDELR1",1.19106902800776e-50,-0.441657310402032,0.197,0.448,3.75508332460006e-46
"S100A16",1.51013088942789e-50,-0.903454854307321,0.182,0.403,4.76098965509931e-46
"SKA2",2.08587794591016e-50,-0.547671382678904,0.152,0.384,6.57614740007096e-46
"APEX1",2.88644744725359e-50,-0.445201517570072,0.249,0.52,9.10010286695639e-46
"RARRES2",2.98238397355591e-50,-0.611718111756122,0.03,0.216,9.40256195342971e-46
"KCNQ2",3.09310130789101e-50,-0.538904712325934,0.029,0.211,9.75162049338798e-46
"HIGD2A",3.3695883853436e-50,-0.414577971353319,0.276,0.547,1.06233013024728e-45
"TSHZ2",4.05192797231493e-50,-0.603934678672333,0.007,0.179,1.27745133183173e-45
"TM4SF1",4.41196979111835e-50,-0.825889329530548,0.049,0.245,1.39096171604588e-45
"PPP4C",4.53201908636957e-50,-0.402407618060688,0.182,0.434,1.42880965735974e-45
"TXNDC17",5.17708483872817e-50,-0.478238414677175,0.26,0.522,1.63217953710583e-45
"ID4",6.37991412864499e-50,-0.762451250101486,0.04,0.229,2.01139552733791e-45
"ALDH6A1",9.28375393625186e-50,0.74309103213504,0.322,0.179,2.92688910348212e-45
"TAGLN2",9.74105007758999e-50,-0.487412534005953,0.196,0.443,3.0710608579618e-45
"MT-CO2",1.10111874169536e-49,-0.592252408217781,0.979,0.979,3.47149705694298e-45
"RENBP",1.22381135687296e-49,0.448224876867065,0.14,0.046,3.85831006481338e-45
"SLC23A2",1.2545387489027e-49,0.538329145075691,0.184,0.073,3.95518431366555e-45
"LDOC1",1.25692115635646e-49,0.479678113841337,0.183,0.071,3.96269532964503e-45
"LMBRD1",1.3614819400488e-49,0.767058431530358,0.375,0.229,4.29234411239185e-45
"WBP2",1.40524000858674e-49,0.824134054496912,0.424,0.281,4.43030017507143e-45
"FAM162A",1.40558020142324e-49,-0.63344871074877,0.233,0.481,4.43137270102704e-45
"ARL6IP1",1.43578069013164e-49,-0.785498922979802,0.508,0.756,4.52658578177803e-45
"MRFAP1",1.46883556910801e-49,0.659501554900348,0.7,0.647,4.63079789872681e-45
"PRKAR1A",1.77771269964117e-49,0.796499564233476,0.467,0.343,5.60459482815871e-45
"LPP",1.87242979336619e-49,-0.494237968282696,0.092,0.307,5.90320940954559e-45
"CDC26",2.20195102410566e-49,-0.416210725673445,0.108,0.329,6.94209099369793e-45
"EIF3I",3.44591235443519e-49,-0.419921414840727,0.295,0.57,1.08639278798278e-44
"EMP1",3.72241659101701e-49,-0.61089697457317,0.069,0.271,1.17356627864993e-44
"SEC11C",4.96469326703887e-49,0.73309535057249,0.577,0.474,1.56521884629934e-44
"CAPG",5.53789069493817e-49,-0.599326504731477,0.026,0.208,1.74593079939316e-44
"MRC2",5.6709886809449e-49,-0.483205193953964,0.005,0.174,1.7878926014415e-44
"MGST1",6.54469195098869e-49,-0.795284067701572,0.02,0.196,2.0633450313882e-44
"FBXO2",7.17566269569165e-49,0.328628784635327,0.105,0.029,2.26227117807071e-44
"CNTNAP2",7.19660118240359e-49,0.302922239181505,0.136,0.043,2.26887245477638e-44
"SCG3",7.27604270470298e-49,-0.985184510719855,0.104,0.304,2.29391798351171e-44
"ANK2",7.31713589273598e-49,0.770121949864194,0.318,0.177,2.30687343290287e-44
"SELENOM",8.22601510491192e-49,0.579637705922746,0.268,0.128,2.59341578212558e-44
"SOX9",8.38759952625781e-49,-0.580601507100192,0.051,0.246,2.6443585026433e-44
"EVI5L",8.90526466754896e-49,0.423762894604945,0.117,0.035,2.80756279173816e-44
"MT1F",9.48728862701665e-49,-0.847086556626792,0.066,0.261,2.99105748543954e-44
"SERBP1",9.60066547156471e-49,-0.463722798782834,0.481,0.738,3.02680180322021e-44
"SSR3",1.03897582138864e-48,-0.499949686234548,0.262,0.515,3.27557907209196e-44
"SEC11A",1.35023258407742e-48,-0.420998339192059,0.285,0.555,4.25687826782087e-44
"CNR1",1.5620113016468e-48,-0.517560976417835,0.004,0.168,4.92455303070188e-44
"GYPC",1.59430858283867e-48,-0.502742361290854,0.027,0.208,5.02637666911549e-44
"POLR2J",1.60796926200359e-48,-0.479233925497159,0.408,0.686,5.06944469231872e-44
"XRN2",1.69142219031486e-48,-0.385620354066631,0.192,0.446,5.33254673940565e-44
"ZNF483",1.77978262413101e-48,0.510984528031063,0.139,0.047,5.61112067909784e-44
"IGF2BP3",1.91615687168571e-48,-0.42931288238809,0.013,0.184,6.04106776936354e-44
"MGP",2.01795382690003e-48,-1.14314556266875,0.008,0.176,6.36200303006773e-44
"CCT8",2.01825641760032e-48,-0.466590358092208,0.196,0.438,6.36295700776854e-44
"ACTN2",2.10009793199195e-48,0.333835353191947,0.107,0.031,6.62097875019103e-44
"EIF3E",2.37442836588253e-48,-0.632163394394314,0.435,0.669,7.48586030911786e-44
"PAM",2.77485620612586e-48,-0.492725186660646,0.032,0.211,8.74828916105299e-44
"FOSB",4.03811890053381e-48,1.20606605409425,0.495,0.371,1.2730977457713e-43
"LSM6",7.29856512709813e-48,-0.424039310565768,0.128,0.351,2.30101862762023e-43
"ANXA6",7.56101862842316e-48,-0.433925818171866,0.026,0.202,2.38376234298297e-43
"DIPK1A",8.04512555037766e-48,0.467546815590098,0.138,0.047,2.53638673226757e-43
"BTBD3",8.65586198501711e-48,0.737076790802317,0.252,0.124,2.72893360801634e-43
"SERPING1",8.78205434303809e-48,-0.62206077363906,0.016,0.186,2.76871827272962e-43
"MZT2B",9.9545065032653e-48,-0.55353019487122,0.322,0.568,3.13835726528445e-43
"GAS5",1.38724939026555e-47,-0.920755244453119,0.455,0.691,4.3735811526902e-43
"NUCB2",1.3904122185116e-47,-0.464011167999289,0.109,0.32,4.38355260130153e-43
"GLIPR1",1.5376013221379e-47,-0.480813075634051,0.011,0.178,4.84759568830417e-43
"LMAN2",2.47362270301461e-47,-0.391799748722218,0.198,0.446,7.79859029579416e-43
"IFNGR2",2.57828219274237e-47,-0.423470314736558,0.055,0.247,8.12855026905887e-43
"TRIO",2.90835584967781e-47,-0.51762238936071,0.055,0.242,9.16917348727923e-43
"ADORA1",3.02470312001988e-47,0.537397351409635,0.157,0.059,9.53598152648666e-43
"JAM2",3.73696439186223e-47,-0.467933244359055,0.027,0.2,1.1781527638224e-42
"CKS2",3.80699698969886e-47,-0.687548323543771,0.084,0.286,1.20023194094236e-42
"TIMP4",5.11026448639652e-47,-0.622434137318254,0.026,0.199,1.61111308462623e-42
"SLC39A10",5.72996139929278e-47,-0.49126762278173,0.048,0.236,1.80648493035503e-42
"NCBP2",6.55000952017665e-47,-0.445185447761624,0.158,0.39,2.06502150142609e-42
"CDH2",7.393107043548e-47,-0.544354144623655,0.14,0.358,2.33082485761938e-42
"COX7C",8.04791819636568e-47,-0.446100967173801,0.754,0.924,2.53726716976821e-42
"SPAG9",8.09090485455399e-47,0.792939721189927,0.482,0.359,2.55081957349524e-42
"GCLC",8.30363000381018e-47,0.546436522326127,0.184,0.075,2.61788543130124e-42
"GLIS3",8.57200445555664e-47,-0.498204971893118,0.021,0.191,2.70249584470334e-42
"ADAMTS1",9.17749634778684e-47,0.548153169137209,0.121,0.038,2.89338927356676e-42
"CLN8",9.30407513640956e-47,0.684527555208445,0.278,0.145,2.93329576825584e-42
"PDCD5",1.09981956306727e-46,-0.465231746009269,0.322,0.576,3.46740113648217e-42
"GTF2I",1.17055941508881e-46,0.639336471418302,0.665,0.621,3.69042266795048e-42
"PDLIM7",1.21236743949845e-46,-0.416480609111617,0.024,0.197,3.82223082650675e-42
"INPP5F",2.33351064549627e-46,0.524149348813031,0.18,0.072,7.35685901205608e-42
"CHPF",2.34147513007152e-46,-0.575635062840243,0.085,0.28,7.38196864257649e-42
"ENY2",2.81015335841838e-46,-0.448771478435896,0.351,0.629,8.85957049308561e-42
"PKIB",4.41960397290024e-46,-0.646018122273701,0.041,0.219,1.39336854453626e-41
"SLC2A3",5.08986212378767e-46,-0.587765567645701,0.057,0.246,1.60468083176654e-41
"MZT2A",5.49339501276708e-46,-0.42265487672032,0.205,0.445,1.73190264567508e-41
"LRRC8B",6.20242843497401e-46,0.536901947108102,0.19,0.08,1.95543961269426e-41
"KTN1",6.61068566288586e-46,0.722785451115998,0.64,0.602,2.08415086893802e-41
"FEZ2",6.69050054864813e-46,0.727061049713415,0.528,0.421,2.1093141079723e-41
"EIF5A",7.39224274146292e-46,-0.521585844928793,0.288,0.532,2.33055236910102e-41
"SHISA4",7.71625483460648e-46,0.734804931255546,0.347,0.209,2.43270366170639e-41
"DAAM1",7.73726882156663e-46,-0.437691151372636,0.067,0.264,2.43932874137531e-41
"DDOST",7.95216480163977e-46,-0.396204179442251,0.116,0.326,2.50707899701297e-41
"C1QL1",9.39416446310021e-46,-0.726827579053685,0.047,0.224,2.9616982302816e-41
"PHF14",9.55642125009993e-46,-0.430435952765342,0.292,0.55,3.012852927519e-41
"CMTM3",9.9365238757101e-46,-0.422098513586146,0.033,0.209,3.13268788229512e-41
"AZGP1",1.24833958197825e-45,0.524739879502791,0.116,0.037,3.93564020010283e-41
"GSTO1",1.32095536755775e-45,0.849071240438979,0.485,0.371,4.16457598729932e-41
"CRIP2",1.34455048564559e-45,-0.47038486710632,0.113,0.322,4.23896431609487e-41
"NEDD9",1.39358554637046e-45,-0.415805004031429,0.02,0.189,4.39355715204215e-41
"ADH5",1.44402758090939e-45,-0.389557504491428,0.157,0.382,4.55258575433304e-41
"HLA-DPB1",1.68937267467418e-45,-1.11899609499536,0.042,0.221,5.32608523144529e-41
"ARPC5",1.98847132697402e-45,0.645760245785306,0.674,0.622,6.269053552551e-41
"WIPF1",2.19490378134788e-45,0.7359602787857,0.292,0.161,6.91987315145547e-41
"SESTD1",2.21109585291602e-45,0.697659159066125,0.265,0.137,6.97092189548832e-41
"NOL4L",2.63668749525714e-45,0.36882245305967,0.135,0.046,8.31268466629719e-41
"SP100",2.84211786287967e-45,-0.44708812139142,0.053,0.239,8.96034498630075e-41
"PPP1R12A",3.92889435903836e-45,-0.378611945598429,0.167,0.4,1.23866252457402e-40
"ALAD",3.99801526486976e-45,0.527996967371912,0.184,0.077,1.26045427255549e-40
"PALM2-AKAP2",4.11070574369e-45,0.828606189483996,0.292,0.165,1.29598219981315e-40
"COL6A2",5.32031017308317e-45,-0.667593642337734,0.005,0.161,1.67733418826793e-40
"PHGDH",5.7721560537463e-45,0.814007148510627,0.39,0.246,1.8197876390646e-40
"FAM136A",6.04297709018792e-45,-0.360478653567522,0.058,0.246,1.90516938722355e-40
"FNIP1",7.42918197650939e-45,0.807263943418043,0.357,0.222,2.34219820173412e-40
"CDC42BPA",7.78481673586237e-45,0.756648667377847,0.284,0.153,2.45431917231533e-40
"PLEKHA4",8.91954503351845e-45,-0.506723940559622,0.022,0.188,2.81206496271736e-40
"ATL1",9.28917569641108e-45,0.538016098114546,0.201,0.088,2.92859842180752e-40
"TMEM106C",9.43802746962007e-45,-0.472394374261983,0.046,0.223,2.97552692034712e-40
"KIDINS220",9.44504574277492e-45,0.774292987381198,0.445,0.313,2.97773957132465e-40
"SLC38A1",1.13270542774041e-44,-0.487911128888763,0.065,0.257,3.57108040203718e-40
"SNU13",1.5837979921297e-44,-0.445191660326536,0.419,0.687,4.99323992978731e-40
"AL390755.1",2.44255888886555e-44,-0.479281582770552,0.003,0.155,7.70065540892642e-40
"HLA-DPA1",2.46157020892783e-44,-1.14443908571737,0.055,0.234,7.76059239768678e-40
"LRRC1",2.89211465297399e-44,0.490693581232408,0.16,0.062,9.1179698664311e-40
"FBL",2.89384066514851e-44,-0.393856499479343,0.169,0.396,9.1234114650137e-40
"THY1",3.02661053681767e-44,-0.588885604447902,0.101,0.299,9.54199503942507e-40
